,0,1,2,3,4,5,6,7,8,9,10
9840,40.0,44.0,37.0,44.0,37.0,45.0,41.0,44.0,42.0,46.0,43.0
9841,40.0,43.0,38.0,43.0,38.0,43.0,41.0,44.0,39.0,45.0,42.0
9842,40.0,42.0,38.0,43.0,38.0,43.0,39.0,44.0,39.0,44.0,40.0
9843,40.0,42.0,38.0,43.0,38.0,42.0,39.0,42.0,37.0,43.0,39.0
9844,40.0,41.0,38.0,42.0,38.0,41.0,39.0,42.0,36.0,42.0,39.0
9845,40.0,40.0,37.0,42.0,38.0,40.0,38.0,42.0,36.0,41.0,39.0
9846,40.0,41.0,37.0,42.0,38.0,41.0,38.0,42.0,36.0,41.0,40.0
9847,42.0,40.0,37.0,43.0,38.0,40.0,38.0,42.0,37.0,41.0,39.0
9848,44.0,40.0,38.0,44.0,38.0,40.0,39.0,43.0,37.0,41.0,39.0
9849,44.0,41.0,39.0,46.0,40.0,43.0,39.0,44.0,37.0,42.0,40.0
9850,46.0,41.0,40.0,51.0,41.0,43.0,41.0,46.0,38.0,43.0,40.0
9851,47.0,42.0,41.0,52.0,42.0,43.0,45.0,49.0,39.0,44.0,43.0
9852,47.0,43.0,43.0,54.0,42.0,46.0,47.0,51.0,41.0,46.0,45.0
9853,48.0,44.0,44.0,55.0,44.0,47.0,47.0,54.0,41.0,47.0,45.0
9854,49.0,45.0,44.0,55.0,45.0,48.0,47.0,54.0,42.0,48.0,45.0
9855,50.0,45.0,45.0,55.0,45.0,49.0,48.0,55.0,42.0,49.0,48.0
9856,50.0,44.0,46.0,55.0,47.0,50.0,49.0,56.0,42.0,50.0,46.0
9857,53.0,44.0,46.0,57.0,48.0,50.0,49.0,58.0,43.0,50.0,46.0
9858,52.0,44.0,48.0,57.0,49.0,50.0,50.0,58.0,43.0,50.0,46.0
9859,51.0,45.0,49.0,58.0,50.0,50.0,49.0,58.0,43.0,50.0,47.0
9860,50.0,45.0,50.0,59.0,51.0,51.0,49.0,60.0,43.0,50.0,48.0
9861,51.0,43.0,51.0,60.0,53.0,50.0,49.0,59.0,42.0,49.0,47.0
9862,51.0,44.0,51.0,59.0,54.0,50.0,50.0,57.0,45.0,50.0,46.0
9863,52.0,44.0,54.0,59.0,55.0,49.0,50.0,57.0,45.0,50.0,45.0
9864,50.0,43.0,52.0,57.0,55.0,48.0,49.0,55.0,45.0,49.0,45.0
9865,45.0,39.0,50.0,55.0,52.0,44.0,48.0,54.0,44.0,46.0,43.0
9866,52.0,39.0,48.0,55.0,49.0,45.0,46.0,54.0,44.0,46.0,43.0
9867,52.0,44.0,47.0,54.0,49.0,47.0,46.0,52.0,43.0,47.0,44.0
9868,51.0,42.0,45.0,52.0,47.0,45.0,46.0,50.0,43.0,46.0,44.0
9869,49.0,43.0,42.0,49.0,46.0,44.0,45.0,49.0,42.0,46.0,45.0
9870,47.0,42.0,38.0,47.0,42.0,43.0,45.0,47.0,42.0,44.0,45.0
9871,47.0,44.0,38.0,46.0,42.0,42.0,42.0,45.0,44.0,44.0,45.0
9872,48.0,43.0,42.0,46.0,43.0,42.0,43.0,43.0,43.0,42.0,43.0
9873,52.0,46.0,47.0,51.0,47.0,47.0,47.0,51.0,45.0,48.0,46.0
9874,55.0,51.0,49.0,55.0,51.0,52.0,51.0,56.0,51.0,54.0,48.0
9875,58.0,54.0,53.0,60.0,55.0,58.0,58.0,61.0,57.0,59.0,52.0
9876,60.0,58.0,55.0,63.0,57.0,62.0,62.0,63.0,60.0,62.0,54.0
9877,59.0,60.0,54.0,67.0,58.0,63.0,64.0,67.0,63.0,64.0,57.0
9878,57.0,62.0,55.0,68.0,59.0,65.0,65.0,69.0,64.0,66.0,60.0
9879,57.0,63.0,56.0,69.0,60.0,65.0,69.0,69.0,67.0,66.0,62.0
9880,56.0,63.0,58.0,67.0,59.0,65.0,66.0,69.0,65.0,66.0,62.0
9881,52.0,61.0,57.0,64.0,57.0,63.0,63.0,67.0,63.0,64.0,62.0
9882,48.0,56.0,48.0,58.0,52.0,57.0,59.0,63.0,61.0,59.0,57.0
9883,47.0,53.0,49.0,56.0,47.0,52.0,55.0,54.0,57.0,53.0,54.0
9884,47.0,51.0,48.0,53.0,47.0,50.0,52.0,53.0,55.0,51.0,52.0
9885,47.0,47.0,47.0,54.0,47.0,50.0,50.0,53.0,52.0,50.0,47.0
9886,47.0,45.0,45.0,52.0,47.0,50.0,54.0,54.0,51.0,50.0,46.0
9887,46.0,43.0,46.0,51.0,47.0,48.0,52.0,54.0,50.0,48.0,44.0
9888,46.0,46.0,46.0,50.0,47.0,47.0,52.0,53.0,50.0,46.0,47.0
9889,46.0,43.0,45.0,49.0,47.0,46.0,51.0,52.0,49.0,47.0,46.0
9890,45.0,45.0,45.0,48.0,46.0,48.0,50.0,51.0,47.0,48.0,42.0
9891,44.0,43.0,42.0,48.0,44.0,47.0,50.0,49.0,49.0,47.0,40.0
9892,42.0,43.0,41.0,48.0,45.0,46.0,48.0,51.0,46.0,47.0,43.0
9893,43.0,42.0,43.0,49.0,44.0,47.0,48.0,51.0,46.0,50.0,42.0
9894,43.0,43.0,44.0,49.0,44.0,47.0,49.0,51.0,47.0,50.0,45.0
9895,44.0,43.0,40.0,50.0,44.0,46.0,48.0,50.0,45.0,49.0,45.0
9896,47.0,48.0,45.0,51.0,47.0,49.0,50.0,51.0,49.0,51.0,48.0
9897,49.0,53.0,48.0,55.0,52.0,54.0,55.0,56.0,52.0,55.0,53.0
9898,55.0,55.0,51.0,58.0,56.0,59.0,61.0,61.0,58.0,60.0,57.0
9899,62.0,52.0,55.0,59.0,60.0,60.0,64.0,66.0,61.0,62.0,57.0
9900,63.0,54.0,56.0,63.0,62.0,63.0,66.0,68.0,60.0,65.0,58.0
9901,63.0,54.0,63.0,66.0,63.0,65.0,66.0,70.0,63.0,67.0,57.0
9902,64.0,51.0,63.0,68.0,64.0,65.0,68.0,71.0,63.0,66.0,52.0
9903,64.0,52.0,58.0,70.0,62.0,66.0,61.0,71.0,59.0,65.0,52.0
9904,64.0,53.0,55.0,69.0,56.0,65.0,56.0,69.0,59.0,65.0,50.0
9905,57.0,51.0,51.0,66.0,50.0,61.0,55.0,66.0,53.0,62.0,47.0
9906,51.0,47.0,49.0,63.0,49.0,59.0,50.0,62.0,49.0,59.0,43.0
9907,46.0,44.0,46.0,56.0,44.0,55.0,48.0,55.0,46.0,55.0,42.0
9908,46.0,41.0,44.0,52.0,42.0,52.0,46.0,53.0,45.0,52.0,41.0
9909,45.0,39.0,43.0,50.0,42.0,48.0,45.0,51.0,43.0,49.0,37.0
9910,45.0,40.0,42.0,48.0,40.0,47.0,44.0,47.0,43.0,47.0,37.0
9911,43.0,39.0,40.0,46.0,40.0,44.0,43.0,46.0,41.0,45.0,37.0
9912,43.0,37.0,39.0,46.0,39.0,42.0,43.0,45.0,39.0,42.0,35.0
9913,42.0,35.0,39.0,45.0,38.0,40.0,41.0,39.0,38.0,39.0,32.0
9914,40.0,34.0,39.0,43.0,38.0,38.0,39.0,39.0,36.0,39.0,33.0
9915,40.0,33.0,38.0,42.0,37.0,37.0,37.0,38.0,36.0,37.0,30.0
9916,40.0,32.0,37.0,40.0,35.0,35.0,36.0,34.0,35.0,35.0,31.0
9917,38.0,30.0,35.0,37.0,34.0,32.0,35.0,31.0,33.0,32.0,29.0
9918,37.0,32.0,34.0,35.0,33.0,33.0,33.0,30.0,32.0,33.0,29.0
9919,32.0,32.0,34.0,33.0,32.0,34.0,32.0,30.0,31.0,33.0,30.0
9920,37.0,34.0,36.0,36.0,35.0,36.0,34.0,33.0,31.0,36.0,32.0
9921,40.0,35.0,38.0,44.0,37.0,41.0,39.0,44.0,34.0,41.0,35.0
9922,41.0,38.0,40.0,46.0,39.0,44.0,41.0,46.0,41.0,44.0,36.0
9923,43.0,39.0,40.0,46.0,38.0,45.0,43.0,48.0,42.0,46.0,38.0
9924,42.0,39.0,41.0,49.0,38.0,46.0,45.0,47.0,44.0,46.0,41.0
9925,42.0,39.0,42.0,49.0,40.0,45.0,46.0,47.0,45.0,46.0,40.0
9926,43.0,40.0,41.0,48.0,42.0,47.0,47.0,50.0,46.0,49.0,40.0
9927,42.0,39.0,41.0,51.0,42.0,49.0,50.0,51.0,48.0,49.0,40.0
9928,44.0,38.0,42.0,50.0,42.0,47.0,48.0,52.0,46.0,49.0,37.0
9929,44.0,38.0,41.0,49.0,42.0,45.0,46.0,50.0,42.0,46.0,36.0
9930,39.0,36.0,37.0,47.0,39.0,43.0,43.0,46.0,39.0,43.0,35.0
9931,37.0,34.0,36.0,45.0,38.0,40.0,39.0,44.0,37.0,40.0,34.0
9932,38.0,32.0,37.0,44.0,37.0,37.0,38.0,43.0,33.0,36.0,34.0
9933,39.0,29.0,35.0,40.0,35.0,34.0,32.0,37.0,30.0,33.0,33.0
9934,37.0,30.0,33.0,37.0,33.0,33.0,32.0,31.0,31.0,32.0,34.0
9935,35.0,31.0,32.0,32.0,31.0,31.0,30.0,28.0,34.0,30.0,33.0
9936,35.0,31.0,29.0,29.0,29.0,30.0,32.0,27.0,35.0,29.0,33.0
9937,29.0,29.0,30.0,28.0,31.0,29.0,31.0,26.0,33.0,27.0,31.0
9938,34.0,30.0,32.0,28.0,31.0,32.0,31.0,25.0,32.0,30.0,29.0
9939,34.0,29.0,31.0,27.0,30.0,31.0,29.0,25.0,31.0,30.0,26.0
9940,33.0,27.0,30.0,26.0,29.0,32.0,28.0,24.0,31.0,32.0,26.0
9941,35.0,26.0,29.0,27.0,28.0,31.0,28.0,27.0,30.0,31.0,25.0
9942,33.0,24.0,28.0,27.0,28.0,30.0,27.0,23.0,30.0,29.0,23.0
9943,33.0,23.0,28.0,26.0,27.0,29.0,27.0,22.0,30.0,29.0,23.0
9944,33.0,24.0,28.0,31.0,28.0,31.0,29.0,28.0,30.0,31.0,23.0
9945,33.0,26.0,29.0,35.0,28.0,33.0,30.0,35.0,30.0,34.0,25.0
9946,33.0,27.0,30.0,36.0,29.0,34.0,34.0,35.0,32.0,34.0,27.0
9947,34.0,28.0,30.0,38.0,29.0,36.0,35.0,38.0,33.0,36.0,27.0
9948,35.0,32.0,30.0,39.0,29.0,38.0,36.0,38.0,35.0,37.0,31.0
9949,36.0,33.0,31.0,42.0,29.0,39.0,37.0,40.0,36.0,40.0,31.0
9950,37.0,34.0,31.0,42.0,30.0,40.0,39.0,42.0,37.0,42.0,32.0
9951,37.0,34.0,31.0,42.0,31.0,42.0,38.0,42.0,37.0,43.0,33.0
9952,37.0,34.0,32.0,42.0,30.0,42.0,38.0,44.0,36.0,43.0,32.0
9953,35.0,34.0,31.0,41.0,29.0,41.0,38.0,42.0,36.0,42.0,31.0
9954,34.0,31.0,28.0,38.0,28.0,38.0,34.0,38.0,33.0,38.0,28.0
9955,33.0,27.0,27.0,30.0,28.0,34.0,32.0,30.0,31.0,34.0,25.0
9956,32.0,26.0,27.0,28.0,27.0,32.0,30.0,29.0,28.0,33.0,24.0
9957,31.0,25.0,26.0,27.0,26.0,32.0,28.0,27.0,27.0,31.0,24.0
9958,31.0,20.0,25.0,29.0,25.0,28.0,27.0,30.0,27.0,28.0,21.0
9959,29.0,18.0,24.0,29.0,24.0,27.0,26.0,27.0,23.0,26.0,17.0
9960,29.0,17.0,24.0,27.0,23.0,26.0,26.0,26.0,23.0,25.0,18.0
9961,28.0,15.0,23.0,26.0,22.0,23.0,23.0,21.0,21.0,23.0,16.0
9962,28.0,15.0,20.0,21.0,21.0,22.0,21.0,20.0,19.0,22.0,14.0
9963,28.0,15.0,20.0,20.0,20.0,22.0,19.0,19.0,18.0,21.0,14.0
9964,28.0,14.0,20.0,19.0,20.0,22.0,19.0,19.0,18.0,21.0,14.0
9965,26.0,14.0,19.0,19.0,19.0,21.0,19.0,18.0,18.0,20.0,14.0
9966,22.0,14.0,21.0,19.0,19.0,20.0,18.0,18.0,17.0,19.0,14.0
9967,21.0,14.0,20.0,19.0,19.0,21.0,18.0,18.0,17.0,20.0,14.0
9968,28.0,22.0,22.0,25.0,21.0,28.0,25.0,24.0,22.0,25.0,16.0
9969,29.0,25.0,25.0,31.0,24.0,32.0,27.0,30.0,26.0,31.0,19.0
9970,31.0,29.0,26.0,34.0,26.0,35.0,30.0,33.0,29.0,34.0,25.0
9971,31.0,32.0,28.0,36.0,27.0,37.0,32.0,35.0,31.0,37.0,28.0
9972,31.0,35.0,30.0,38.0,28.0,41.0,35.0,38.0,34.0,41.0,33.0
9973,31.0,38.0,32.0,41.0,30.0,43.0,37.0,41.0,36.0,43.0,35.0
9974,34.0,40.0,33.0,44.0,31.0,45.0,41.0,44.0,39.0,45.0,37.0
9975,35.0,42.0,34.0,45.0,32.0,46.0,43.0,45.0,42.0,46.0,40.0
9976,35.0,42.0,35.0,45.0,33.0,47.0,43.0,47.0,42.0,48.0,42.0
9977,35.0,42.0,35.0,46.0,33.0,46.0,42.0,46.0,42.0,47.0,42.0
9978,31.0,38.0,31.0,38.0,31.0,41.0,39.0,41.0,38.0,43.0,39.0
9979,29.0,34.0,29.0,33.0,29.0,36.0,32.0,31.0,32.0,35.0,32.0
9980,28.0,30.0,25.0,33.0,27.0,32.0,30.0,30.0,29.0,31.0,34.0
9981,28.0,26.0,26.0,33.0,25.0,31.0,29.0,29.0,28.0,30.0,31.0
9982,27.0,25.0,23.0,33.0,26.0,29.0,27.0,28.0,27.0,28.0,26.0
9983,27.0,27.0,23.0,31.0,24.0,31.0,26.0,28.0,27.0,30.0,27.0
9984,27.0,26.0,25.0,31.0,21.0,32.0,25.0,26.0,26.0,29.0,27.0
9985,25.0,29.0,25.0,32.0,21.0,30.0,27.0,28.0,27.0,28.0,28.0
9986,27.0,31.0,24.0,31.0,25.0,32.0,27.0,28.0,27.0,31.0,27.0
9987,27.0,31.0,22.0,29.0,24.0,33.0,29.0,30.0,29.0,32.0,27.0
9988,29.0,31.0,25.0,31.0,24.0,34.0,28.0,31.0,29.0,33.0,28.0
9989,30.0,31.0,25.0,32.0,23.0,35.0,28.0,33.0,30.0,34.0,29.0
9990,28.0,31.0,21.0,34.0,23.0,34.0,29.0,33.0,30.0,34.0,28.0
9991,28.0,31.0,22.0,34.0,22.0,34.0,29.0,33.0,30.0,33.0,29.0
9992,32.0,32.0,26.0,36.0,25.0,35.0,30.0,35.0,31.0,34.0,30.0
9993,37.0,34.0,34.0,39.0,33.0,36.0,36.0,39.0,36.0,37.0,32.0
9994,41.0,35.0,39.0,44.0,38.0,39.0,39.0,43.0,38.0,40.0,35.0
9995,43.0,38.0,39.0,45.0,40.0,42.0,43.0,45.0,41.0,43.0,38.0
9996,43.0,39.0,40.0,47.0,40.0,43.0,45.0,45.0,43.0,44.0,40.0
9997,43.0,41.0,40.0,47.0,40.0,44.0,45.0,47.0,43.0,45.0,42.0
9998,41.0,41.0,41.0,47.0,40.0,44.0,46.0,47.0,45.0,45.0,41.0
9999,40.0,40.0,38.0,46.0,40.0,44.0,46.0,47.0,45.0,45.0,41.0
10000,40.0,40.0,38.0,45.0,38.0,44.0,45.0,47.0,43.0,45.0,41.0
10001,38.0,39.0,38.0,44.0,37.0,43.0,45.0,46.0,43.0,44.0,40.0
10002,38.0,36.0,37.0,43.0,36.0,41.0,43.0,44.0,43.0,41.0,39.0
10003,38.0,35.0,37.0,43.0,36.0,40.0,41.0,44.0,42.0,40.0,37.0
10004,38.0,35.0,37.0,42.0,36.0,39.0,41.0,42.0,41.0,39.0,37.0
10005,38.0,35.0,37.0,40.0,37.0,39.0,39.0,42.0,40.0,39.0,37.0
10006,39.0,35.0,38.0,39.0,37.0,38.0,39.0,41.0,38.0,39.0,37.0
10007,39.0,36.0,37.0,38.0,37.0,38.0,37.0,38.0,37.0,39.0,37.0
10008,39.0,36.0,37.0,39.0,36.0,38.0,37.0,40.0,37.0,39.0,37.0
10009,41.0,36.0,37.0,41.0,37.0,38.0,38.0,42.0,37.0,41.0,38.0
10010,42.0,39.0,37.0,43.0,38.0,40.0,39.0,42.0,37.0,41.0,39.0
10011,43.0,42.0,39.0,45.0,39.0,42.0,39.0,44.0,37.0,43.0,43.0
10012,44.0,43.0,39.0,46.0,40.0,42.0,41.0,46.0,40.0,44.0,43.0
10013,46.0,43.0,40.0,46.0,40.0,43.0,44.0,45.0,41.0,44.0,44.0
10014,47.0,42.0,41.0,45.0,41.0,42.0,44.0,47.0,41.0,44.0,44.0
10015,47.0,43.0,41.0,46.0,42.0,43.0,44.0,47.0,42.0,44.0,45.0
10016,48.0,43.0,41.0,48.0,42.0,43.0,46.0,49.0,43.0,44.0,45.0
10017,51.0,45.0,43.0,52.0,45.0,46.0,49.0,52.0,45.0,47.0,47.0
10018,53.0,48.0,46.0,54.0,47.0,49.0,52.0,54.0,48.0,50.0,52.0
10019,55.0,50.0,47.0,57.0,49.0,52.0,56.0,55.0,53.0,52.0,54.0
10020,56.0,52.0,48.0,58.0,51.0,53.0,60.0,58.0,57.0,54.0,57.0
10021,58.0,53.0,51.0,59.0,52.0,56.0,62.0,60.0,56.0,56.0,59.0
10022,59.0,55.0,52.0,61.0,53.0,58.0,61.0,59.0,56.0,58.0,58.0
10023,58.0,57.0,52.0,61.0,54.0,59.0,59.0,60.0,57.0,60.0,58.0
10024,58.0,57.0,51.0,60.0,47.0,59.0,59.0,62.0,57.0,61.0,58.0
10025,56.0,56.0,49.0,60.0,45.0,58.0,57.0,62.0,56.0,60.0,56.0
10026,55.0,54.0,47.0,58.0,43.0,55.0,57.0,58.0,55.0,57.0,53.0
10027,55.0,52.0,47.0,56.0,43.0,55.0,55.0,56.0,53.0,57.0,52.0
10028,55.0,50.0,45.0,56.0,43.0,54.0,55.0,58.0,53.0,56.0,48.0
10029,50.0,49.0,43.0,56.0,42.0,53.0,54.0,56.0,51.0,54.0,47.0
10030,52.0,45.0,42.0,56.0,42.0,51.0,52.0,55.0,51.0,52.0,44.0
10031,50.0,44.0,42.0,57.0,41.0,51.0,51.0,55.0,49.0,50.0,45.0
10032,48.0,42.0,42.0,55.0,38.0,47.0,49.0,50.0,49.0,47.0,45.0
10033,45.0,42.0,41.0,54.0,38.0,45.0,47.0,46.0,47.0,45.0,44.0
10034,46.0,40.0,40.0,50.0,38.0,42.0,47.0,43.0,45.0,43.0,44.0
10035,44.0,40.0,39.0,48.0,37.0,41.0,47.0,41.0,45.0,42.0,44.0
10036,44.0,39.0,37.0,49.0,37.0,42.0,45.0,46.0,43.0,44.0,43.0
10037,43.0,39.0,39.0,51.0,37.0,43.0,43.0,49.0,41.0,45.0,43.0
10038,41.0,37.0,38.0,50.0,37.0,41.0,43.0,48.0,41.0,43.0,41.0
10039,40.0,38.0,38.0,50.0,37.0,43.0,43.0,47.0,41.0,44.0,41.0
10040,40.0,40.0,38.0,48.0,37.0,45.0,44.0,46.0,41.0,45.0,40.0
10041,41.0,42.0,39.0,47.0,38.0,46.0,45.0,46.0,43.0,46.0,41.0
10042,40.0,44.0,40.0,48.0,39.0,47.0,47.0,47.0,44.0,47.0,43.0
10043,43.0,45.0,41.0,49.0,40.0,48.0,48.0,48.0,45.0,47.0,44.0
10044,43.0,49.0,42.0,49.0,44.0,51.0,49.0,49.0,47.0,51.0,46.0
10045,44.0,51.0,43.0,50.0,44.0,52.0,51.0,51.0,50.0,51.0,49.0
10046,45.0,53.0,44.0,51.0,44.0,54.0,53.0,53.0,51.0,53.0,52.0
10047,45.0,54.0,44.0,51.0,44.0,55.0,53.0,53.0,51.0,55.0,54.0
10048,45.0,55.0,43.0,51.0,43.0,55.0,52.0,53.0,52.0,55.0,54.0
10049,44.0,54.0,42.0,50.0,42.0,54.0,51.0,53.0,52.0,55.0,53.0
10050,44.0,50.0,41.0,47.0,41.0,50.0,48.0,51.0,49.0,51.0,48.0
10051,40.0,48.0,39.0,43.0,40.0,45.0,45.0,42.0,47.0,46.0,45.0
10052,38.0,43.0,35.0,41.0,36.0,42.0,43.0,45.0,45.0,44.0,45.0
10053,38.0,41.0,37.0,41.0,35.0,41.0,41.0,44.0,43.0,41.0,43.0
10054,38.0,40.0,37.0,39.0,35.0,41.0,40.0,41.0,41.0,41.0,43.0
10055,37.0,41.0,36.0,39.0,36.0,41.0,38.0,40.0,39.0,40.0,43.0
10056,37.0,41.0,36.0,39.0,36.0,40.0,39.0,38.0,38.0,39.0,40.0
10057,37.0,41.0,37.0,39.0,37.0,42.0,39.0,37.0,38.0,40.0,38.0
10058,37.0,41.0,37.0,40.0,37.0,44.0,39.0,42.0,37.0,41.0,39.0
10059,39.0,43.0,38.0,41.0,36.0,44.0,37.0,43.0,37.0,42.0,41.0
10060,40.0,41.0,37.0,41.0,37.0,42.0,36.0,43.0,36.0,40.0,40.0
10061,39.0,40.0,36.0,41.0,36.0,44.0,36.0,43.0,35.0,41.0,38.0
10062,40.0,39.0,35.0,40.0,35.0,42.0,34.0,39.0,33.0,38.0,38.0
10063,38.0,38.0,35.0,41.0,34.0,40.0,33.0,36.0,32.0,35.0,36.0
10064,40.0,37.0,39.0,42.0,38.0,40.0,38.0,39.0,36.0,38.0,36.0
10065,43.0,40.0,40.0,45.0,40.0,45.0,45.0,45.0,43.0,44.0,38.0
10066,45.0,42.0,43.0,49.0,42.0,47.0,46.0,47.0,45.0,47.0,41.0
10067,45.0,43.0,43.0,51.0,44.0,49.0,47.0,49.0,46.0,49.0,42.0
10068,46.0,45.0,43.0,52.0,45.0,51.0,50.0,50.0,48.0,50.0,43.0
10069,46.0,47.0,45.0,53.0,44.0,52.0,51.0,53.0,50.0,53.0,44.0
10070,46.0,48.0,45.0,54.0,45.0,54.0,52.0,54.0,50.0,54.0,46.0
10071,46.0,49.0,46.0,54.0,45.0,55.0,52.0,55.0,50.0,55.0,46.0
10072,46.0,49.0,45.0,53.0,45.0,55.0,52.0,54.0,50.0,55.0,47.0
10073,42.0,48.0,45.0,51.0,44.0,54.0,49.0,53.0,48.0,54.0,47.0
10074,40.0,47.0,41.0,45.0,41.0,52.0,47.0,39.0,45.0,49.0,43.0
10075,37.0,41.0,36.0,43.0,37.0,45.0,45.0,44.0,41.0,46.0,42.0
10076,38.0,39.0,35.0,42.0,33.0,43.0,41.0,43.0,41.0,44.0,41.0
10077,38.0,36.0,33.0,39.0,34.0,40.0,38.0,41.0,37.0,42.0,39.0
10078,38.0,40.0,34.0,37.0,33.0,42.0,36.0,37.0,36.0,43.0,37.0
10079,37.0,39.0,33.0,34.0,32.0,41.0,37.0,33.0,36.0,40.0,36.0
10080,37.0,37.0,31.0,33.0,31.0,39.0,36.0,35.0,36.0,39.0,35.0
10081,38.0,37.0,33.0,34.0,31.0,38.0,37.0,35.0,36.0,38.0,36.0
10082,40.0,36.0,35.0,36.0,31.0,38.0,37.0,36.0,36.0,38.0,35.0
10083,40.0,36.0,35.0,36.0,33.0,37.0,37.0,37.0,36.0,38.0,35.0
10084,40.0,35.0,34.0,39.0,33.0,37.0,35.0,38.0,35.0,38.0,32.0
10085,38.0,34.0,33.0,41.0,33.0,37.0,35.0,39.0,34.0,37.0,30.0
10086,40.0,32.0,33.0,42.0,32.0,36.0,36.0,40.0,33.0,37.0,30.0
10087,37.0,31.0,33.0,40.0,32.0,35.0,36.0,39.0,33.0,35.0,31.0
10088,38.0,31.0,32.0,39.0,31.0,34.0,34.0,37.0,33.0,34.0,31.0
10089,35.0,31.0,32.0,39.0,31.0,35.0,34.0,37.0,32.0,35.0,31.0
10090,35.0,32.0,30.0,39.0,31.0,35.0,34.0,37.0,32.0,35.0,31.0
10091,35.0,33.0,30.0,39.0,31.0,35.0,34.0,37.0,32.0,35.0,33.0
10092,35.0,33.0,31.0,39.0,31.0,35.0,34.0,37.0,33.0,35.0,33.0
10093,35.0,33.0,31.0,39.0,31.0,35.0,34.0,37.0,33.0,35.0,32.0
10094,37.0,33.0,32.0,39.0,32.0,35.0,34.0,37.0,33.0,35.0,32.0
10095,37.0,33.0,32.0,39.0,31.0,35.0,33.0,37.0,32.0,35.0,33.0
10096,37.0,33.0,32.0,38.0,31.0,35.0,33.0,37.0,32.0,35.0,32.0
10097,37.0,32.0,31.0,38.0,31.0,34.0,33.0,37.0,32.0,35.0,32.0
10098,37.0,32.0,31.0,38.0,31.0,34.0,32.0,37.0,31.0,34.0,31.0
10099,37.0,32.0,30.0,37.0,31.0,33.0,32.0,36.0,31.0,34.0,31.0
10100,37.0,32.0,31.0,37.0,31.0,33.0,32.0,36.0,31.0,34.0,30.0
10101,37.0,31.0,31.0,37.0,31.0,33.0,30.0,36.0,29.0,34.0,29.0
10102,35.0,31.0,30.0,37.0,29.0,33.0,30.0,36.0,29.0,34.0,28.0
10103,34.0,30.0,30.0,36.0,28.0,33.0,30.0,35.0,29.0,33.0,28.0
10104,34.0,30.0,29.0,35.0,28.0,32.0,29.0,35.0,29.0,32.0,28.0
10105,33.0,30.0,28.0,34.0,28.0,32.0,29.0,33.0,29.0,32.0,28.0
10106,31.0,30.0,28.0,33.0,27.0,32.0,29.0,33.0,29.0,32.0,27.0
10107,31.0,29.0,27.0,33.0,27.0,32.0,29.0,33.0,28.0,32.0,27.0
10108,30.0,29.0,26.0,33.0,26.0,31.0,28.0,32.0,27.0,30.0,26.0
10109,30.0,28.0,26.0,32.0,25.0,31.0,28.0,31.0,27.0,30.0,26.0
10110,29.0,27.0,26.0,32.0,24.0,30.0,28.0,31.0,27.0,29.0,26.0
10111,29.0,26.0,26.0,32.0,24.0,30.0,28.0,31.0,27.0,30.0,25.0
10112,29.0,27.0,26.0,32.0,25.0,30.0,28.0,33.0,27.0,30.0,25.0
10113,29.0,27.0,27.0,33.0,26.0,31.0,32.0,33.0,30.0,31.0,26.0
10114,30.0,29.0,27.0,35.0,27.0,33.0,34.0,35.0,32.0,32.0,27.0
10115,31.0,30.0,28.0,35.0,28.0,33.0,34.0,36.0,32.0,34.0,30.0
10116,33.0,31.0,29.0,36.0,30.0,35.0,36.0,36.0,33.0,35.0,30.0
10117,34.0,33.0,30.0,36.0,31.0,35.0,36.0,38.0,34.0,36.0,33.0
10118,34.0,35.0,31.0,37.0,31.0,37.0,37.0,38.0,36.0,37.0,35.0
10119,33.0,37.0,31.0,37.0,32.0,37.0,39.0,38.0,37.0,37.0,37.0
10120,33.0,38.0,31.0,37.0,33.0,39.0,38.0,38.0,37.0,39.0,37.0
10121,32.0,37.0,31.0,37.0,31.0,37.0,37.0,38.0,36.0,38.0,39.0
10122,32.0,34.0,31.0,36.0,29.0,36.0,34.0,36.0,34.0,36.0,35.0
10123,32.0,32.0,28.0,34.0,28.0,32.0,30.0,30.0,31.0,31.0,32.0
10124,30.0,30.0,27.0,31.0,27.0,31.0,29.0,28.0,31.0,30.0,29.0
10125,30.0,29.0,27.0,30.0,25.0,29.0,28.0,27.0,30.0,29.0,28.0
10126,28.0,27.0,25.0,27.0,24.0,28.0,28.0,26.0,30.0,28.0,26.0
10127,26.0,25.0,24.0,27.0,22.0,28.0,26.0,26.0,29.0,27.0,25.0
10128,27.0,24.0,23.0,26.0,22.0,27.0,26.0,24.0,29.0,25.0,23.0
10129,25.0,23.0,22.0,25.0,22.0,26.0,25.0,24.0,29.0,26.0,24.0
10130,24.0,24.0,21.0,24.0,22.0,27.0,25.0,23.0,27.0,26.0,23.0
10131,23.0,21.0,22.0,24.0,21.0,24.0,25.0,23.0,26.0,23.0,23.0
10132,25.0,23.0,20.0,23.0,22.0,24.0,24.0,24.0,25.0,24.0,21.0
10133,24.0,23.0,20.0,24.0,20.0,23.0,24.0,21.0,24.0,22.0,23.0
10134,24.0,22.0,20.0,23.0,20.0,22.0,22.0,21.0,23.0,21.0,22.0
10135,22.0,23.0,20.0,23.0,20.0,23.0,22.0,21.0,22.0,21.0,23.0
10136,30.0,27.0,23.0,27.0,22.0,27.0,28.0,27.0,28.0,27.0,27.0
